"Author Name","Auth-ID","Number of Documents","Subject Area","Orc_ID"

"Khalil, Ibadurrahman","57211265645","1","Computer Science
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Jehezkiel, Elvan","57211951206","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Haryanti, Astrid","57209224796","3","Engineering
Business, Management and Accounting
Social Sciences
"
"Andanaputra, Aqsha Biyano Tresan","57219598121","1","Computer Science
"
"Frenky","57200168252","1","Computer Science
"
"Setiowati, Rini","56436717600","6","Business, Management and Accounting
Social Sciences
Arts and Humanities
Economics, Econometrics and Finance
Engineering
"
"Amri, Muhammad Aditya","57216656863","1","Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
"
"Alexander","56979175300","5","Engineering
Computer Science
Physics and Astronomy
Materials Science
Business, Management and Accounting
Chemistry
"
"Harviani, Lisa","57207762164","1","Earth and Planetary Sciences
Environmental Science
"
"Rulyna","57203062824","1","Computer Science
Medicine
Social Sciences
Decision Sciences
"
"Maldini, B. A.M.S.","57216125483","1","Earth and Planetary Sciences
Environmental Science
"
"Asmani, Almodad Biduk","56958428400","6","Computer Science
Social Sciences
Engineering
Energy
Environmental Science
Mathematics
Medicine
"
"Wirawan, Ariya Eka","57201292509","2","Mathematics
Computer Science
"
"Gunawan, Kelvinnicky","55834514000","1","Computer Science
"
"Ciptaningsih, Eka Maya S.S.","57211561219","2","Engineering
Physics and Astronomy
Business, Management and Accounting
","0000-0002-0908-0508"
"Turang, Pretty Christyaningrum","55818896100","1","Mathematics
"
"Kurnianto, Arik","57193346163","2","Social Sciences
Engineering
Computer Science
Energy
Environmental Science
Mathematics
Psychology
"
"Santosa, Marcelinus Armando","57214807827","1","Business, Management and Accounting
Earth and Planetary Sciences
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Environmental Science
Engineering
Decision Sciences
"
"Pradito, I. Y.","57218775398","1","Agricultural and Biological Sciences
"
"Alvianto, Windy","57215822513","1","Engineering
Computer Science
"
"Soebiyan, Vivien","57194239692","6","Earth and Planetary Sciences
Environmental Science
Chemical Engineering
"
"Hartanto, Anastasia","57214440641","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Sylvia, Chatrine","57214860009","1","Mathematics
Computer Science
"
"Fadillah, Syifa Herning","56979291500","1","Computer Science
"
"Azazi, Khafizuddin","56979270600","1","Computer Science
"
"Satriyawibowo, Bagus","57203839992","1","Computer Science
"
"Nana Kusdiana, Raden","57219976014","1","Engineering
Materials Science
"
"Sutanto, Theresia I.","57216182013","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Ahnaf, Venta Adrian","57211202083","1","Engineering
Computer Science
"
"Oscar","57203846288","1","Computer Science
"
"Al Faris, Fajar Zaki","57205460756","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Angriawan, Kevin","57217030609","2","Engineering
Computer Science
"
"Zulfikar, Muhammad Taufiq","56979206000","3","Computer Science
Engineering
"
"Heripracoyo, Sulistyo","57191895814","16","Computer Science
Decision Sciences
Engineering
Business, Management and Accounting
Social Sciences
Medicine
Environmental Science
Mathematics
Energy
","0000-0002-0591-0009"
"Jondya, Aisha Gemala","57200160312","1","Computer Science
"
"Hendraji, Raihan","57219246887","1","Engineering
"
"Wijaya, Liana","57211542964","1","Business, Management and Accounting
"
"Chandra, Yulyanty","57217530138","2","Engineering
Physics and Astronomy
Business, Management and Accounting
Computer Science
"
"Nasution, Putri Seroja","57205124686","1","Mathematics
Computer Science
"
"Benrahman","57215525641","1","Computer Science
"
"Cenggoro, Tjeng Wawan","56411932900","27","Computer Science
Decision Sciences
Mathematics
Business, Management and Accounting
Earth and Planetary Sciences
Environmental Science
Engineering
Medicine
Social Sciences
Biochemistry, Genetics and Molecular Biology
Neuroscience
","0000-0002-9872-9646"
"Djunggara, Amanda Aubrey","57202787445","1","Business, Management and Accounting
Arts and Humanities
Economics, Econometrics and Finance
Social Sciences
"
"Arman, Edward","57211239326","1","Computer Science
"
"Asalla, Lydiawati Kosasih","57203062846","3","Computer Science
Social Sciences
Business, Management and Accounting
Arts and Humanities
Economics, Econometrics and Finance
Engineering
Medicine
Decision Sciences
"
"Liawinardi, Karina","57211276327","1","Computer Science
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Barus, Jasa","57205460742","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Siswono","56530729900","3","Computer Science
Decision Sciences
Business, Management and Accounting
Social Sciences
Mathematics
"
"Riadi, Cherry Zulviyanti","57218489004","1","Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
"
"Alvianus, Yansen","57216128526","1","Earth and Planetary Sciences
Environmental Science
"
"Prasetya Cahya, S.","57219571090","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Kwek, David","57211323523","3","Social Sciences
Engineering
Physics and Astronomy
Business, Management and Accounting
"
"Ciptasari, Nila","57193843420","1","Computer Science
"
"Yunisa, Fiona","57193736128","1","Computer Science
"
"Anatasia, Velly","57193259313","1","Economics, Econometrics and Finance
"
"Rand","57192915003","1","Social Sciences
Energy
Environmental Science
Mathematics
Engineering
Computer Science
"
"Kurnia, Andri","57194136891","5","Medicine
Computer Science
"
"Vermolen, H. Y.","57207765228","1","Environmental Science
Earth and Planetary Sciences
"
"Pratama, Wahyudi","57193343949","3","Social Sciences
Engineering
Computer Science
Energy
Environmental Science
Mathematics
Psychology
"
"Ho, Febbyola","56608799600","1","Business, Management and Accounting
"
"Suryaatmaja, Kevin","57209252810","2","Business, Management and Accounting
Arts and Humanities
Economics, Econometrics and Finance
Social Sciences
Engineering
Psychology
"
"Virnilia, Natashia","57220074979","1","Engineering
Physics and Astronomy
Business, Management and Accounting
"
"Noviantri, Viska","55668714100","8","Engineering
Computer Science
Mathematics
Physics and Astronomy
"
"Riso, Eris","57208209668","1","Physics and Astronomy
Engineering
Business, Management and Accounting
"
"Putra, Hafid Prima","57210261676","2","Engineering
Business, Management and Accounting
Computer Science
"
"Hartono, Sugiarto","57205022352","9","Computer Science
Business, Management and Accounting
Social Sciences
Engineering
Decision Sciences
Medicine
Physics and Astronomy
"
"Aji, Indra Prasetya","57217538918","1","Engineering
Computer Science
"
"Anwar, Yunita","56660527400","6","Business, Management and Accounting
Social Sciences
Computer Science
Economics, Econometrics and Finance
"
"Seik, Oranis","57219473527","1","Pharmacology, Toxicology and Pharmaceutics
"
"Salim, K. A.","57216133067","2","Earth and Planetary Sciences
Environmental Science
"
"Fajrianti, Sheila Putri","57204593414","2","Earth and Planetary Sciences
Environmental Science
Agricultural and Biological Sciences
Engineering
Computer Science
"
"Chanrico, William","57211241630","1","Computer Science
"
"Wibawa, Kevin H.","57216631592","1","Engineering
"
"Setiawati, M. S.","57216860898","1","Earth and Planetary Sciences
Environmental Science
"
"Petrus, Simon","57215317692","1","Computer Science
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Sarwo","57201117106","4","Business, Management and Accounting
Computer Science
Engineering
Mathematics
"
"Ruman, Fikri","57188878115","1","Environmental Science
"
"Lisal, Melinda","57211848337","1","Engineering
Computer Science
"
"Jafar, Fahmi","57204107312","1","Physics and Astronomy
"
"Ivanovich, Jason Wiranata","57219566573","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Hidayat, Daphne Ratna","57219571900","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Rumagit, Reinert Yosua","57200214667","4","Computer Science
Decision Sciences
Mathematics
","0000-0003-0603-7958"
"Fortuna, Regine","57219571903","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Santoso, Djunaidi","57214355190","2","Engineering
Computer Science
"
"Fernando, P. N.","57216125440","1","Earth and Planetary Sciences
Environmental Science
"
"Kevin","55836403600","3","Computer Science
Engineering
"
"Xu, Christie","57202960224","1","Economics, Econometrics and Finance
Business, Management and Accounting
"
"Sandatinus, Darius","55991428000","1","Engineering
"
"Herlambang, Bagus Afan","36468390900","8","Medicine
Nursing
Social Sciences
Engineering
Computer Science
"
"Rino","57204349460","1","Computer Science
"
"Saputra, Gunawan","56712906300","1","Arts and Humanities
Economics, Econometrics and Finance
Social Sciences
"
"Chandra, Eric","56180156300","1","Physics and Astronomy
"
"Cornelius, Stevanus","57211268723","1","Computer Science
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Hiererra, Siti Elda","56352510900","6","Computer Science
Mathematics
Engineering
Decision Sciences
"
"Jufery","57200165194","1","Computer Science
"
"Permana, A.","57190941794","1","Environmental Science
Earth and Planetary Sciences
"
"Syevillia, Geza","57208335218","1","Arts and Humanities
Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
"
"Latifa, Laili","57214912948","1","Engineering
Business, Management and Accounting
Decision Sciences
"
"Hartanto, Jaka","56979241200","4","Computer Science
Engineering
Social Sciences
Decision Sciences
"
"Ongko, Andrew","57190219697","1","Computer Science
"
"Viosita, Laura","57218822136","1","Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
"
"Yohanes, Kelvin","57219567872","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Candra, Dapid","57219237964","1","Engineering
"
"Sungkawa, Iwa","57211241609","2","Computer Science
"
"Firdausi, Aabid M.S.","57216857254","2","Earth and Planetary Sciences
Environmental Science
Social Sciences
Computer Science
"
"Hidayat, Mochamad Rizal","57200169560","1","Computer Science
"
"Piau, Tjhai Fung","57205025402","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Prihatini, Ella S.","57203278209","8","Social Sciences
","0000-0001-6710-1250"
"Suryapranata, Louis Khrisna Putera","57201117135","4","Computer Science
Mathematics
Business, Management and Accounting
Decision Sciences
"
"Ali, Moondore","55470932300","3","Psychology
Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
Neuroscience
"
"Wibowo, Daru","57208330355","1","Arts and Humanities
Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
"
"Siahaan, Ida Sri Rejeki","24512694200","12","Computer Science
Mathematics
Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Social Sciences
Decision Sciences
","0000-0002-0827-6381"
"Kholwatiandhani, Fitria","57210888343","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Nugroho, Ariadi","24477818100","26","Computer Science
Mathematics
Engineering
Business, Management and Accounting
Decision Sciences
Biochemistry, Genetics and Molecular Biology
"
"Ivanaldy","56609298000","1","Business, Management and Accounting
"
"Devvy, Aldila Ong","57205022364","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Karim, Syaeful","57203142515","3","Computer Science
Engineering
Mathematics
Decision Sciences
"
"Setiawan, Mochammad Arief","57219417409","1","Engineering
Computer Science
"
"Sidupa, Christiana","57202601098","8","Computer Science
Social Sciences
Physics and Astronomy
Arts and Humanities
Business, Management and Accounting
Engineering
Decision Sciences
","0000-0002-4043-5741"
"Waworuntu, Sthephanus Remond","56820223700","4","Computer Science
Social Sciences
Arts and Humanities
Economics, Econometrics and Finance
Business, Management and Accounting
Environmental Science
Engineering
Mathematics
Decision Sciences
Energy
"
"Kalensun, Engelina Prisca","57204183858","2","Engineering
Materials Science
"
"Josep, B. G.","57193905276","1","Engineering
Materials Science
"
"Fadhilah, Nailatul","57203844489","1","Computer Science
"
"Christianto, Ario","57205513745","1","Mathematics
Computer Science
"
"Sjarifudin, Firza Utama","55536970100","10","Engineering
Earth and Planetary Sciences
Environmental Science
Physics and Astronomy
Materials Science
Computer Science
","0000-0001-8496-9051"
"Suhendra, Andryan","57090830600","7","Earth and Planetary Sciences
Environmental Science
Agricultural and Biological Sciences
"
"Respati, Resi","57208598271","1","Computer Science
Engineering
"
"Budhiastuti, Dyah","57191158241","1","Computer Science
"
"Qing, Gui","57219904463","1","Engineering
Computer Science
"
"Yulia","57151376000","2","Earth and Planetary Sciences
Medicine
Nursing
Environmental Science
"
"Natasia","57219877205","1","Engineering
Physics and Astronomy
Business, Management and Accounting
"
